City,count,mean,std,min,25%,50%,75%,max
110101,461.0,192.1127982646421,127.38432207207207,-5.0,100.0,157.0,260.0,680.0
110102,461.0,192.5943600867679,126.28503943663927,10.0,105.0,155.0,263.0,670.0
110103,103.0,196.1747572815534,123.14604968344128,11.0,105.0,147.0,264.0,648.0
120101,701.0,275.1255349500713,179.82897014713092,-3.0,116.0,238.0,419.0,700.0
120102,586.0,275.25085324232083,172.77560232843783,-5.0,120.25,247.0,404.75,676.0
120103,498.0,279.3815261044177,178.7546991688048,-15.0,122.25,240.5,425.0,715.0
120104,490.0,250.72040816326532,172.67398206340366,-10.0,106.5,206.0,383.75,700.0
120105,463.0,286.5291576673866,176.59388778852824,-10.0,125.5,262.0,430.0,715.0
120106,470.0,253.73617021276596,173.7379057170773,6.0,105.25,210.0,391.0,710.0
120107,423.0,270.5579196217494,177.96531912910274,-4.0,124.5,229.0,393.5,696.0
120108,302.0,238.40066225165563,168.88619415936006,-6.0,99.0,199.0,359.75,700.0
120201,1060.0,226.55094339622642,161.09541290072463,-17.0,94.0,178.5,343.25,660.0
120202,1058.0,227.40831758034025,158.78086744447327,-15.0,97.25,183.5,345.5,685.0
120203,708.0,225.81638418079095,160.9319838844289,-15.0,91.0,180.0,341.0,661.0
120204,702.0,217.72079772079772,154.88318397919744,-3.0,89.0,177.5,325.0,700.0
120205,586.0,223.919795221843,153.4909292142995,-8.0,95.25,184.5,333.75,672.0
120206,380.0,230.83684210526314,157.17789766715723,-6.0,95.0,196.0,352.0,672.0
120207,344.0,193.24709302325581,149.42029864613954,-20.0,79.75,130.0,283.75,651.0
120301,894.0,274.2684563758389,173.392955739817,-4.0,119.0,249.5,407.75,715.0
120302,885.0,272.51638418079096,171.57014123231545,-2.0,122.0,249.0,401.0,700.0
120303,753.0,286.2961487383798,163.3559248693946,-10.0,148.0,272.0,410.0,691.0
120304,229.0,274.3755458515284,173.20657101125536,14.0,128.0,246.0,426.0,720.0
120305,535.0,281.10280373831773,169.70051470899804,-20.0,135.0,270.0,405.0,687.0
120401,730.0,242.91643835616438,163.68851908267226,-40.0,105.0,204.0,371.5,696.0
120402,579.0,245.77029360967185,167.56180726648873,5.0,103.5,209.0,373.0,710.0
120403,586.0,231.27133105802048,161.24888581533455,2.0,96.25,184.0,350.0,686.0
120404,585.0,250.5008547008547,164.03974548438956,-2.0,108.0,218.0,373.0,669.0
120405,496.0,236.81854838709677,152.27594349861573,14.0,115.0,195.0,344.25,670.0
120406,494.0,228.3421052631579,161.8931933503239,-4.0,90.0,184.5,343.0,669.0
120407,419.0,256.9284009546539,170.01570327155133,-3.0,119.5,224.0,383.0,687.0
120408,370.0,240.0810810810811,156.71244416449406,7.0,104.25,201.0,348.75,661.0
120409,309.0,212.14886731391584,154.3062096546946,-30.0,88.0,175.0,317.0,690.0
120501,1182.0,340.8181049069374,175.2250660924157,-15.0,193.25,348.5,481.75,720.0
120502,1008.0,338.1984126984127,177.25079802263988,4.0,183.0,347.5,482.25,700.0
120503,948.0,341.1518987341772,178.2944722201687,0.0,189.5,349.0,482.25,720.0
120504,713.0,346.6479663394109,177.84671249544388,15.0,191.0,345.0,495.0,720.0
120505,637.0,340.49764521193094,176.05546602445426,10.0,202.0,354.0,480.0,710.0
120506,613.0,358.37194127243066,166.5018066860598,13.0,235.0,368.0,485.0,710.0
120507,614.0,360.1840390879479,173.53526000752052,18.0,224.75,370.0,495.75,710.0
120508,592.0,329.0033783783784,176.92993820790346,-2.0,178.75,332.0,466.0,715.0
120509,572.0,345.1958041958042,186.55027573394239,0.0,190.0,343.0,507.0,715.0
120510,523.0,331.54493307839385,177.72350180010864,20.0,172.0,334.0,479.0,715.0
120511,499.0,358.7755511022044,167.06748306909716,18.0,234.5,366.0,490.0,705.0
120512,497.0,338.54527162977865,178.5818757702066,-2.0,194.0,340.0,487.0,715.0
120513,503.0,357.87872763419483,171.87227492883926,5.0,222.0,373.0,497.5,710.0
120514,498.0,362.3614457831325,162.96876630898234,11.0,237.0,369.0,485.75,705.0
120515,496.0,331.58870967741933,172.67726711800196,6.0,186.0,330.0,466.25,688.0
120516,478.0,327.9769874476987,169.98578524158103,5.0,190.0,324.5,461.75,715.0
120517,477.0,345.42767295597486,174.72147556186295,5.0,193.0,353.0,488.0,705.0
120518,472.0,341.6313559322034,180.72028483314907,2.0,188.0,355.0,482.25,700.0
120519,472.0,339.0974576271187,174.2852039266319,-29.0,192.5,344.0,482.25,710.0
120520,474.0,337.21729957805906,175.03435252164405,29.0,186.0,338.0,484.0,700.0
120521,405.0,343.4345679012346,175.78216658475665,6.0,200.0,341.0,493.0,696.0
120522,402.0,359.3532338308458,174.0652974677426,-4.0,217.25,353.5,492.0,710.0
120523,379.0,347.52242744063324,182.49410050163667,18.0,178.0,359.0,490.5,690.0
120524,355.0,352.10985915492955,177.88557799137268,-11.0,202.5,360.0,495.5,710.0
120525,357.0,326.69187675070026,170.14851498890192,-5.0,185.0,321.0,464.0,691.0
120526,330.0,333.9727272727273,173.06116383287682,20.0,190.0,336.5,468.75,711.0
120601,895.0,256.1541899441341,165.05523691305504,-9.0,117.0,220.0,365.0,695.0
120602,891.0,258.341189674523,172.7977133845892,-9.0,112.0,218.0,387.0,705.0
120603,824.0,281.2366504854369,177.62814535786558,-89.0,125.5,256.5,420.0,700.0
120604,648.0,268.0817901234568,173.27156886430552,-22.0,127.0,232.5,397.5,695.0
120605,634.0,276.1435331230284,173.42654835789423,-10.0,137.0,240.0,401.75,710.0
120606,543.0,269.94843462246774,175.0869818422966,-15.0,114.0,230.0,395.5,705.0
120607,540.0,262.5796296296296,174.4546316616769,-2.0,110.0,229.5,393.0,687.0
120608,493.0,267.2738336713996,175.42621750907526,-7.0,116.0,234.0,393.0,700.0
120609,494.0,273.2793522267207,173.6578637720843,-55.0,127.75,230.5,396.5,711.0
120610,495.0,258.4787878787879,166.68338630404307,-9.0,123.5,223.0,363.5,690.0
120611,466.0,272.99785407725324,177.74607354890227,-9.0,126.25,236.0,407.0,700.0
120612,403.0,274.83126550868485,171.82655351450518,-6.0,132.0,243.0,405.5,695.0
120613,535.0,241.65794392523364,179.7502449756282,-8.0,95.5,177.0,369.5,696.0
120701,234.0,194.98290598290598,141.599294565905,7.0,84.25,146.5,284.25,624.0
120702,129.0,195.43410852713177,142.3309767848144,4.0,93.0,155.0,271.0,640.0
120801,514.0,187.98832684824902,149.9290145873334,-29.0,77.0,127.0,265.75,680.0
120802,296.0,183.89864864864865,148.9024132649762,4.0,78.75,132.5,228.5,652.0
120901,639.0,196.6431924882629,138.63893164113227,5.0,94.0,155.0,273.5,670.0
121001,302.0,221.03642384105962,166.46461217758682,-34.0,91.75,168.5,348.5,647.0
121201,906.0,193.76931567328919,142.30010613700543,0.0,88.0,146.0,277.75,653.0
121202,592.0,207.42567567567568,149.68868274639698,-22.0,88.0,162.0,306.0,636.0
121203,577.0,195.97053726169844,144.16001007713623,-15.0,86.0,151.0,274.0,635.0
121204,401.0,190.76558603491273,140.08293940633243,-10.0,81.0,146.0,264.0,639.0
121301,929.0,199.756727664155,152.3799450431363,-16.0,85.0,143.0,288.0,682.0
121401,507.0,202.29783037475346,145.48714697867604,-15.0,90.0,161.0,293.0,667.0
121501,270.0,182.14814814814815,134.50164209102593,9.0,75.25,137.0,266.0,601.0
121502,275.0,171.75272727272727,128.24106499025228,-9.0,81.0,128.0,225.5,656.0
121503,227.0,168.68722466960352,136.8594135741359,-6.0,72.0,125.0,216.5,618.0
121601,491.0,173.82688391038695,130.20705869085296,-10.0,83.0,126.0,233.0,622.0
121602,487.0,171.26078028747432,132.3392407869442,-40.0,77.5,120.0,244.5,621.0
121603,342.0,166.24269005847952,137.93938973209643,-12.0,68.0,118.5,232.25,705.0
121701,290.0,168.88275862068966,134.6772897190395,-17.0,75.0,127.0,218.5,629.0
121801,362.0,176.1988950276243,142.57058007697378,-20.0,74.0,123.5,251.75,617.0
121901,701.0,193.40513552068472,144.9171435264802,-14.0,80.0,144.0,284.0,658.0
121902,670.0,212.5955223880597,156.23275814737627,-10.0,89.25,159.0,324.0,661.0
121903,562.0,207.27935943060498,157.47040658270225,-5.0,85.0,153.5,308.0,691.0
122001,1056.0,220.8721590909091,163.92568464614786,-20.0,90.0,169.0,313.5,715.0
122002,488.0,213.63934426229508,158.04461281491228,0.0,92.0,164.0,301.25,710.0
122003,351.0,214.74358974358975,155.80732536489626,-5.0,88.5,170.0,310.0,695.0
122004,307.0,216.28338762214983,161.87970948837926,-20.0,93.0,165.0,312.0,705.0
122005,283.0,227.92932862190813,160.53287357573782,5.0,95.5,175.0,342.0,705.0
122006,283.0,213.02120141342755,153.10467694390525,-10.0,83.0,171.0,318.0,633.0
122007,253.0,207.2094861660079,151.56210285149342,-12.0,79.0,160.0,321.0,675.0
122101,630.0,206.91587301587302,149.2223111931379,-20.0,90.0,158.0,312.0,676.0
122102,685.0,187.13868613138686,143.24933189692194,-31.0,78.0,135.0,273.0,653.0
122201,1357.0,227.7111274871039,164.35004902653898,-17.0,92.0,178.0,346.0,685.0
122202,246.0,213.29268292682926,153.70635835678087,-8.0,86.25,170.5,322.5,619.0
122301,187.0,208.66844919786095,154.13434029900682,-5.0,88.0,157.0,305.0,628.0
122302,404.0,214.6509900990099,153.43853522929,-5.0,86.0,178.0,319.25,670.0
122401,516.0,257.56201550387595,176.71035494466,-16.0,106.75,221.5,392.25,690.0
122402,512.0,255.6484375,170.13013735806933,-16.0,113.0,223.5,372.75,686.0
122403,374.0,245.20855614973263,168.93530126171652,-1.0,110.0,194.0,350.0,696.0
122404,350.0,261.04285714285714,173.69065111305488,0.0,111.25,222.5,396.25,666.0
122405,305.0,263.9901639344262,177.8321296906214,3.0,115.0,212.0,402.0,685.0
122406,283.0,256.24734982332154,172.33367647652676,-10.0,113.0,196.0,371.0,715.0
122407,281.0,275.1423487544484,184.11390404981276,-5.0,120.0,235.0,409.0,715.0
122408,290.0,231.9655172413793,172.60864043106776,10.0,91.25,173.0,338.75,695.0
122501,702.0,225.9814814814815,157.1264279167275,5.0,100.0,181.0,322.25,648.0
122502,278.0,250.33093525179856,156.09891747204802,15.0,114.5,219.0,361.25,657.0
122503,257.0,231.84046692607004,150.57276660648543,13.0,110.0,190.0,351.0,648.0
122504,258.0,224.7751937984496,151.63291432012778,-6.0,105.75,184.5,340.75,623.0
122505,234.0,222.3760683760684,149.86561800210916,14.0,105.0,180.0,321.0,627.0
122701,297.0,190.3872053872054,136.90170165789,-12.0,94.0,151.0,250.0,605.0
122801,404.0,371.93564356435644,192.90398186709453,12.0,186.75,412.0,539.25,705.0
122802,214.0,370.4299065420561,192.94973011182464,14.0,197.0,399.0,522.25,710.0
122803,389.0,363.32390745501283,194.10130729588298,4.0,169.0,385.0,538.0,710.0
122901,755.0,252.0158940397351,169.52803031562163,0.0,109.0,212.0,372.0,700.0
122902,284.0,262.1021126760563,175.73536600462293,-15.0,111.0,225.5,380.75,665.0
122903,234.0,251.48290598290598,170.52816755514746,10.0,106.75,210.0,359.0,692.0
122904,233.0,261.3905579399142,186.44521081165144,-10.0,93.0,209.0,418.0,689.0
122905,177.0,207.25988700564972,167.54338049506592,-20.0,75.0,142.0,313.0,655.0
130101,624.0,167.30929487179486,122.49078522743504,-11.0,80.0,130.0,220.0,705.0
130102,576.0,162.73611111111111,112.98092096639795,9.0,81.0,128.0,224.0,643.0
130103,558.0,155.94444444444446,115.33422883391619,-2.0,74.0,119.5,203.75,640.0
130104,505.0,155.29108910891088,118.952389851532,-14.0,75.0,115.0,202.0,593.0
130105,457.0,164.0831509846827,116.38844180819997,-11.0,79.0,133.0,217.0,609.0
130106,462.0,161.495670995671,118.70513872418117,-16.0,77.0,123.5,212.0,610.0
130107,233.0,169.41201716738198,115.85961418800257,-5.0,84.0,138.0,225.0,566.0
130108,233.0,161.137339055794,119.11251572152082,-1.0,73.0,122.0,217.0,547.0
130109,121.0,168.51239669421489,116.85469008576987,3.0,83.0,141.0,232.0,548.0
130301,454.0,166.03303964757708,111.35414245926047,-1.0,87.25,138.5,222.0,564.0
130401,551.0,166.44283121597095,115.11838925197678,-6.0,84.5,136.0,216.0,651.0
140101,771.0,190.99740596627757,136.8536709993178,-5.0,90.0,153.0,262.0,700.0
140102,625.0,185.3744,137.30470040696403,-15.0,85.0,148.0,250.0,689.0
140103,614.0,189.3941368078176,140.09368002352082,-14.0,86.0,145.5,265.75,695.0
140104,523.0,190.01720841300192,142.6435073930374,-81.0,85.5,146.0,256.0,675.0
140105,536.0,188.669776119403,148.34329061287647,-30.0,80.0,136.0,264.75,690.0
140106,458.0,191.1004366812227,138.43011160327794,-5.0,87.0,149.0,263.75,610.0
140107,368.0,141.875,133.1818761143595,-19.0,54.75,96.0,168.0,685.0
140201,658.0,233.93161094224925,167.368412714496,3.0,97.75,181.0,347.75,696.0
140202,639.0,227.97809076682316,161.322501104134,-37.0,101.0,183.0,324.5,675.0
140203,641.0,232.02184087363494,173.03948110830342,-38.0,92.0,171.0,358.0,684.0
140204,590.0,216.25254237288135,167.10517092962775,-10.0,83.0,163.5,314.0,710.0
140205,575.0,232.48695652173913,170.3498227524797,-10.0,102.0,179.0,334.0,710.0
140206,577.0,216.20103986135183,161.31057582786323,-9.0,99.0,163.0,295.0,676.0
140207,553.0,212.67088607594937,161.34561035415257,6.0,90.0,160.0,293.0,691.0
140208,519.0,218.67437379576108,163.3318031883671,-14.0,97.0,165.0,305.5,686.0
140209,531.0,236.57438794726932,166.89414683698598,-24.0,105.0,194.0,329.0,715.0
140210,526.0,216.680608365019,162.2951124001044,0.0,93.5,162.5,305.5,695.0
140211,529.0,209.20793950850663,154.43464297882238,-14.0,87.0,163.0,290.0,676.0
140212,531.0,222.3201506591337,163.51149964975892,-3.0,91.5,175.0,325.0,682.0
140213,532.0,220.75375939849624,153.69187228160766,-21.0,103.75,186.0,306.25,660.0
140214,506.0,221.1699604743083,165.35153900788364,-17.0,95.0,171.5,311.5,701.0
140215,457.0,228.10284463894968,168.97405960927154,3.0,96.0,178.0,320.0,685.0
140216,451.0,229.80044345898006,164.16011181439302,-5.0,99.5,193.0,318.5,697.0
140217,456.0,226.0109649122807,164.0507221561247,2.0,96.0,173.5,323.0,680.0
140218,451.0,221.84478935698448,162.7584654583116,-18.0,92.0,170.0,318.5,715.0
140219,464.0,229.20905172413794,167.50200490069096,-19.0,87.75,187.0,341.0,690.0
140220,459.0,217.42047930283223,158.61105546564835,-27.0,91.0,175.0,301.5,670.0
140221,465.0,222.3483870967742,163.37525269279934,-31.0,86.0,176.0,328.0,715.0
140222,428.0,232.3341121495327,174.5476403162165,10.0,92.0,176.0,348.0,705.0
140223,339.0,225.8377581120944,172.45356185403216,5.0,88.5,165.0,327.0,674.0
140224,346.0,221.6271676300578,158.60011609389795,-5.0,94.25,179.0,312.5,677.0
140225,339.0,167.57227138643069,156.76359712221256,-35.0,64.0,107.0,214.0,700.0
140226,333.0,108.54654654654655,101.7160370559286,-25.0,50.0,79.0,121.0,627.0
140227,108.0,122.88888888888889,111.90577923767509,-14.0,57.0,89.5,144.25,594.0
140301,569.0,216.61511423550087,164.82333003331289,-10.0,91.0,155.0,321.0,700.0
140302,533.0,216.30769230769232,150.94190199895803,3.0,99.0,164.0,302.0,681.0
140303,534.0,211.0561797752809,160.81559431378756,-10.0,93.25,157.5,285.5,692.0
140304,456.0,211.6688596491228,164.702295518388,-29.0,90.75,149.0,307.5,696.0
140305,420.0,226.2357142857143,166.07242909266782,-1.0,97.75,168.5,328.75,669.0
140306,344.0,213.71511627906978,157.19501992678508,-11.0,95.0,161.5,279.5,695.0
140307,140.0,225.17857142857142,163.35675166484936,6.0,88.75,168.5,342.75,612.0
140401,580.0,203.2948275862069,152.07676104936468,-5.0,84.75,161.0,286.75,662.0
140402,482.0,185.45228215767634,143.4703487188795,-30.0,80.25,136.0,269.5,695.0
140403,454.0,184.77312775330395,147.11336974880626,-3.0,75.0,131.5,270.5,681.0
140404,344.0,182.91860465116278,142.12103945911545,-4.0,79.75,137.0,251.0,662.0
140405,249.0,190.72690763052208,153.8321434084588,6.0,69.0,135.0,276.0,710.0
140501,343.0,119.72886297376094,97.87687372462864,-10.0,57.0,90.0,154.0,590.0
140601,488.0,188.41598360655738,159.4244818443857,-52.0,73.75,128.5,253.25,671.0
140602,485.0,187.78762886597937,151.29801420652282,-24.0,75.0,138.0,261.0,670.0
140603,375.0,195.008,162.37746491523836,-10.0,74.5,131.0,279.0,669.0
140604,354.0,193.71468926553672,163.99350660481468,-12.0,72.25,133.5,273.5,663.0
140605,301.0,184.04651162790697,145.08291133965673,-2.0,85.0,130.0,250.0,661.0
140606,305.0,175.5049180327869,147.266767459946,-5.0,70.0,125.0,246.0,653.0
140607,280.0,195.4857142857143,165.32279647807277,-11.0,70.0,125.5,292.0,639.0
140608,282.0,164.28014184397162,140.00552694726207,9.0,65.25,119.0,209.5,668.0
140609,276.0,174.66304347826087,148.1731623723771,-8.0,67.75,120.0,246.0,665.0
140610,259.0,204.94980694980694,160.91661314364498,3.0,81.0,158.0,281.5,700.0
140611,249.0,103.5421686746988,100.44609787112663,-17.0,44.0,75.0,116.0,576.0
140612,327.0,85.94495412844037,87.40307531291066,-4.0,40.0,65.0,99.5,615.0
140613,310.0,80.95161290322581,66.8986160961333,-19.0,40.0,68.5,98.0,525.0
140701,724.0,197.47237569060775,157.05459071309514,-4.0,76.0,139.0,282.0,680.0
140702,399.0,170.6015037593985,142.3580103587814,-9.0,74.0,120.0,215.5,686.0
140703,190.0,107.21052631578948,94.89960105366517,-5.0,50.25,78.5,120.0,630.0
140801,420.0,199.36190476190475,163.31296360755346,-15.0,77.75,143.5,284.75,683.0
140802,391.0,204.61381074168798,164.10650610879475,-12.0,73.0,149.0,309.5,687.0
140803,260.0,201.75,150.55096688279232,-1.0,86.5,159.5,290.5,670.0
140804,231.0,211.82683982683983,161.25819256024164,10.0,87.5,148.0,301.5,641.0
140805,232.0,201.14224137931035,162.30064436200627,-16.0,79.75,148.5,258.0,710.0
140806,209.0,207.47368421052633,170.15295869371982,-15.0,78.0,152.0,277.0,666.0
140807,214.0,201.6822429906542,161.45056064620383,-10.0,83.75,136.0,293.5,648.0
140808,187.0,212.51871657754012,173.8976754575137,1.0,77.0,158.0,300.5,675.0
140809,180.0,147.83333333333334,148.54420179955915,-8.0,50.0,90.0,174.5,670.0
140810,225.0,80.85777777777778,76.65930684135375,-15.0,41.0,66.0,96.0,589.0
140901,466.0,173.27896995708156,140.29716337620602,-1.0,71.25,130.0,223.0,651.0
140902,466.0,181.58154506437768,153.79435649200667,-10.0,75.0,127.5,231.25,668.0
140903,279.0,175.34408602150538,143.62329533575146,-11.0,72.5,127.0,232.0,670.0
140904,296.0,89.58108108108108,82.52104105700792,-15.0,41.0,71.0,106.25,637.0
141001,388.0,185.34278350515464,151.5091644049693,-24.0,75.0,129.0,256.25,675.0
141002,180.0,153.24444444444444,127.25211952761589,-2.0,70.0,114.5,190.25,633.0
141003,117.0,136.03418803418805,130.59538274194867,-7.0,52.0,90.0,184.0,583.0
141101,989.0,249.47522750252782,176.4921424862491,0.0,101.0,200.0,380.0,680.0
141201,600.0,201.685,152.67104021129438,-6.0,84.75,153.0,277.0,681.0
141202,524.0,183.99045801526717,148.9295838350501,2.0,75.75,133.5,240.0,670.0
141203,470.0,183.40212765957446,139.30842741397626,-6.0,73.0,140.0,256.0,635.0
141204,356.0,180.51123595505618,156.32916658161366,3.0,70.75,121.5,241.25,649.0
141301,769.0,160.7516254876463,125.25603757314946,-20.0,70.0,122.0,222.0,642.0
141302,541.0,168.8558225508318,134.27563383218535,-18.0,72.0,123.0,241.0,690.0
141303,456.0,121.62719298245614,110.95339703615016,-80.0,52.75,88.0,148.0,673.0
141304,289.0,104.2076124567474,82.29675181023826,-9.0,50.0,84.0,122.0,420.0
141401,969.0,181.08049535603715,152.91605527244334,-29.0,73.0,123.0,252.0,675.0
141402,674.0,179.6958456973294,145.10948189577195,-25.0,79.0,125.0,237.75,677.0
141403,586.0,186.67235494880546,150.9203848082957,-18.0,75.25,131.0,266.75,682.0
141404,483.0,173.21532091097308,148.68664037563522,-10.0,69.0,120.0,237.0,663.0
141405,373.0,179.55764075067023,150.32021386192295,-17.0,73.0,125.0,244.0,693.0
141406,627.0,150.7017543859649,140.53262004686562,-102.0,57.0,99.0,208.0,681.0
141501,1428.0,161.86344537815125,139.2366122034352,-19.0,65.0,113.0,213.0,676.0
141601,547.0,171.78976234003656,135.68232683150845,-17.0,75.0,126.0,224.5,687.0
141602,281.0,157.87188612099644,127.36448523683566,-14.0,72.0,115.0,210.0,683.0
141701,620.0,128.20645161290324,114.51398722471707,-23.0,52.0,90.5,166.25,646.0
150101,939.0,197.82428115015975,155.2474811087363,-26.0,82.0,147.0,271.0,673.0
150102,724.0,198.34116022099448,158.62369997211295,-5.0,79.75,144.0,270.0,678.0
150103,705.0,196.6836879432624,156.59016817945712,-10.0,79.0,152.0,262.0,660.0
150104,699.0,203.27896995708156,164.66479191832366,-11.0,77.0,143.0,282.0,700.0
150105,565.0,194.458407079646,152.1760031814038,-6.0,80.0,147.0,266.0,686.0
150106,512.0,202.61328125,157.5223988029419,0.0,82.0,157.0,278.25,687.0
150107,465.0,207.0021505376344,159.6203132183274,0.0,94.0,150.0,279.0,676.0
150108,1304.0,155.48082822085888,146.4976315182241,-34.0,59.0,100.0,200.0,695.0
150201,1746.0,225.98739977090491,171.6343212830388,-16.0,91.0,171.5,327.0,698.0
150202,1247.0,215.28388131515638,170.58276918983896,-23.0,84.0,158.0,317.0,695.0
150203,1222.0,222.48036006546644,173.04315082195393,-15.0,87.0,166.0,320.0,715.0
150204,1169.0,221.32078699743371,173.31537170500232,-21.0,83.0,168.0,321.0,695.0
150205,1160.0,219.93879310344826,174.86659195554964,-15.0,80.75,163.5,317.0,688.0
150206,1096.0,228.90328467153284,166.24747946226807,-13.0,96.0,185.0,320.25,706.0
150207,1067.0,225.1021555763824,169.48421330636398,-24.0,90.0,173.0,327.5,692.0
150208,1007.0,225.1578947368421,173.15733630441594,-6.0,88.0,180.0,322.0,695.0
150209,975.0,230.04410256410256,176.15901645859893,-7.0,91.0,172.0,333.0,700.0
150210,967.0,217.40124095139606,167.23390940220526,-38.0,86.5,162.0,318.5,697.0
150211,984.0,225.14634146341464,173.559383321652,-17.0,89.0,169.0,323.25,705.0
150212,957.0,224.81191222570533,172.86182761936948,-30.0,89.0,168.0,319.0,692.0
150213,955.0,214.73821989528795,165.3849095190316,-32.0,87.0,163.0,303.5,710.0
150214,952.0,222.17016806722688,168.97692533683818,-34.0,91.0,170.5,311.25,690.0
150215,929.0,213.93649085037674,169.1552135287757,-22.0,81.0,161.0,302.0,680.0
150216,926.0,213.67494600431965,176.1370632106814,-18.0,76.0,154.5,316.75,710.0
150217,920.0,214.29347826086956,163.03256669421867,-11.0,90.0,166.0,297.25,680.0
150218,935.0,223.17540106951873,169.72840514822232,-27.0,88.5,171.0,311.0,691.0
150219,927.0,217.80043149946061,172.66603453330094,-34.0,85.0,162.0,311.5,687.0
150220,831.0,213.25270758122744,169.9648189373175,-5.0,85.0,163.0,299.0,695.0
150221,811.0,228.16029593094945,169.7275055061625,-3.0,95.0,177.0,326.0,700.0
150222,797.0,208.96612296110413,166.28864112586697,-23.0,82.0,158.0,281.0,693.0
150223,763.0,217.8348623853211,167.96722430823147,-10.0,83.0,170.0,304.0,675.0
150224,760.0,213.6342105263158,169.5830130086404,-15.0,80.0,157.0,305.0,701.0
150225,768.0,210.92708333333334,168.17458456991332,-25.0,76.75,157.0,316.0,695.0
150226,696.0,220.808908045977,173.81009062763238,2.0,80.0,166.0,310.0,695.0
150227,703.0,205.06543385490755,159.61356909363076,-17.0,80.5,156.0,290.0,695.0
150228,704.0,220.5056818181818,168.507851825926,-8.0,93.75,164.0,307.5,701.0
150229,702.0,228.7136752136752,174.7162013001215,-15.0,89.0,178.5,337.75,695.0
150230,698.0,219.0214899713467,168.41427996264977,-5.0,90.0,167.0,314.25,705.0
150231,693.0,212.97402597402598,169.156550658653,-15.0,83.0,156.0,317.0,683.0
150232,698.0,219.5515759312321,172.61139144928435,-18.0,82.25,157.0,319.75,701.0
150233,697.0,220.0803443328551,170.9608054022597,0.0,86.0,161.0,322.0,698.0
150234,627.0,226.98245614035088,179.72513983804376,-25.0,88.0,166.0,332.0,700.0
150235,627.0,212.47368421052633,164.72699030555663,-23.0,85.0,157.0,309.5,697.0
150236,573.0,220.3193717277487,172.04453681694062,-3.0,80.0,167.0,318.0,705.0
150237,580.0,221.7948275862069,168.00619172159202,-10.0,86.75,172.5,330.0,686.0
150238,581.0,213.40619621342512,168.2756264118466,-4.0,87.0,160.0,305.0,700.0
150239,572.0,215.23601398601397,165.72879507446325,-21.0,84.0,164.5,300.0,680.0
150240,583.0,214.7084048027444,167.25942578351257,-27.0,84.0,159.0,304.0,690.0
150241,577.0,224.57538994800694,172.52515401614298,-10.0,90.0,170.0,331.0,695.0
150242,584.0,224.50342465753425,180.92644181197556,-35.0,81.75,161.5,339.25,690.0
150243,570.0,222.90701754385964,163.9033539650774,-24.0,95.25,179.5,311.75,690.0
150244,568.0,218.21478873239437,171.14622292699747,-6.0,87.0,166.5,306.25,685.0
150245,582.0,215.3384879725086,173.23987885172426,-21.0,80.0,155.0,307.5,720.0
150246,577.0,223.82668977469672,169.18824097330597,-6.0,92.0,170.0,322.0,686.0
150247,581.0,235.815834767642,173.96341913489653,-3.0,95.0,189.0,343.0,688.0
150248,576.0,219.12152777777777,178.1002526329559,-180.0,80.0,162.5,313.25,693.0
150249,575.0,227.66434782608695,181.42001923237694,-16.0,83.0,177.0,318.5,686.0
150250,559.0,224.09660107334525,171.49525205055033,-11.0,90.0,178.0,317.0,700.0
150251,528.0,222.2651515151515,169.056264725272,0.0,91.5,170.0,319.25,710.0
150252,536.0,216.10634328358208,167.8297587506589,-7.0,84.75,168.0,303.0,701.0
150253,462.0,215.9848484848485,159.83989341520314,-6.0,86.5,173.0,314.5,690.0
150254,463.0,225.79697624190064,167.10515208188212,-1.0,95.0,184.0,317.0,695.0
150255,463.0,217.7062634989201,167.49111271787393,-32.0,88.0,163.0,316.5,696.0
150256,464.0,226.79956896551724,168.0861933055282,-20.0,98.0,182.5,315.25,679.0
150257,456.0,167.12938596491227,161.721612426342,-25.0,55.0,102.0,229.5,665.0
150258,457.0,184.79431072210065,176.87054603658697,-10.0,56.0,109.0,245.0,695.0
150259,456.0,187.32456140350877,181.31519495862483,-45.0,55.0,113.0,263.5,706.0
150260,436.0,178.4105504587156,170.7482755098316,-11.0,55.0,106.0,257.0,675.0
150261,416.0,184.65625,170.95428715944146,-12.0,62.75,113.0,263.25,700.0
150262,410.0,167.18536585365854,162.78841557363918,-23.0,57.0,105.5,213.75,692.0
150263,390.0,166.45641025641027,170.7429008710978,-9.0,54.25,95.0,211.0,681.0
150264,361.0,185.67313019390582,168.7332825411724,-10.0,66.0,118.0,259.0,690.0
150265,350.0,175.85142857142858,160.7522277384724,-9.0,62.25,111.0,250.5,690.0
150266,342.0,189.1549707602339,174.1438107505587,-11.0,63.0,111.5,287.75,715.0
150267,295.0,171.73559322033898,168.66508068684305,-25.0,56.0,102.0,239.0,692.0
150268,265.0,181.7245283018868,174.31346818745251,-41.0,52.0,113.0,254.0,680.0
150269,160.0,184.0,175.24749794102965,-10.0,60.0,115.0,232.5,666.0
150270,579.0,169.2901554404145,166.10271790671143,-10.0,56.0,100.0,211.0,710.0
150301,689.0,191.68940493468796,145.873907862714,-1.0,80.0,144.0,278.0,670.0
150302,692.0,196.09393063583815,148.25077950712387,-19.0,83.0,145.5,280.0,658.0
150303,689.0,199.98403483309144,148.13726558177487,-10.0,86.0,159.0,280.0,670.0
